Administrative,Informational,Informational_Duration,ProductRelated,BounceRates,ExitRates,PageValues,SpecialDay,Weekend,Revenue,TotalPages,DurationPerPage,PagesPerMinute,ProductShare,DurationPerProduct,BounceExitDiff,Bounce_x_Exit,ValuePerProduct,PageValuePerTime,SessionQuality,PurchaseIntent,ActivityScore,HasPageValue,IsReturningVisitor,MonthNum,Month_sin,Month_cos,ProductRelated_Duration_log,Administrative_Duration_log,TotalDuration_log,EngagementScore_log,PurchaseIntent_log,OperatingSystems_2,OperatingSystems_3,OperatingSystems_4,OperatingSystems_5,OperatingSystems_6,OperatingSystems_7,OperatingSystems_8,Browser_2,Browser_3,Browser_4,Browser_5,Browser_6,Browser_7,Browser_8,Browser_9,Browser_10,Browser_11,Browser_12,Browser_13,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,TrafficType_2,TrafficType_3,TrafficType_4,TrafficType_5,TrafficType_6,TrafficType_7,TrafficType_8,TrafficType_9,TrafficType_10,TrafficType_11,TrafficType_12,TrafficType_13,TrafficType_14,TrafficType_15,TrafficType_16,TrafficType_17,TrafficType_18,TrafficType_19,TrafficType_20,VisitorType_Other,VisitorType_Returning_Visitor
12,2,11.0,33,0.0,0.020476926,5.730539288,0.0,0,0,47,53.190228166666664,1.0791652051886913,0.6875,59.78234417647059,0.020476926,0.0,0.16854527317647058,0.00224363566148115,5.730539288,189.107796504,80,1,1,11,-0.5000000000000004,0.8660254037844384,7.61756275389702,6.235451850226782,7.845467308574843,11.69523164451262,5.247591261299363,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,2,0.2,0.2,0.0,0.0,0,0,2,0.0,2.0,0.6666666666666666,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,4,0,1,11,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,22,0.018181818,0.034090909,0.0,0.0,1,0,22,20.20253623043478,2.5159230611995693,0.9565217391304348,20.20253623043478,0.015909091000000004,0.000619834702892562,0.0,0.0,0.0,0.0,44,0,1,11,-0.5000000000000004,0.8660254037844384,6.143452174866806,0.0,6.143452174866806,9.232442640579047,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,69,0.018571429,0.045269841,0.0,0.0,0,0,69,17.694086128571428,3.188082966815901,0.9857142857142858,17.694086128571428,0.026698411999999998,0.000840725637972789,0.0,0.0,0.0,0.0,138,0,1,11,-0.5000000000000004,0.8660254037844384,7.122532755278928,0.0,7.122532755278928,11.355843914345781,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,1,0.2,0.2,0.0,0.0,0,0,1,0.0,1.0,0.5,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,2,0,1,11,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,69,0.001492537,0.02032147,0.0,0.0,0,1,69,51.72952381428571,1.124674007432205,0.9857142857142858,51.72952381428571,0.018828933000000003,3.033054586939e-05,0.0,0.0,0.0,0.0,138,0,1,11,-0.5000000000000004,0.8660254037844384,8.194800044403179,0.0,8.194800044403179,12.428634427741551,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0,57,0.0,0.004093567,0.0,0.0,0,0,58,31.23347457627119,1.8289077794274151,0.9661016949152542,31.668534482758623,0.004093567,0.0,0.0,0.0,0.0,0.0,115,0,1,11,-0.5000000000000004,0.8660254037844384,7.516310879753017,1.9459101490553132,7.519570379318237,11.579480233364519,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,3,0.0,0.066666667,0.0,0.0,0,0,3,5.75,2.1686746987951806,0.75,5.75,0.066666667,0.0,0.0,0.0,0.0,0.0,6,0,1,11,-0.5000000000000004,0.8660254037844384,3.1780538303479458,0.0,3.1780538303479458,4.248495242049359,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,16,0.00625,0.014583333,0.0,0.0,0,1,16,52.868137252941175,1.0012950778698593,0.9411764705882353,52.868137252941175,0.008333333,9.114583125000001e-05,0.0,0.0,0.0,0.0,32,0,1,11,-0.5000000000000004,0.8660254037844384,6.802126208711193,0.0,6.802126208711193,9.573672441298793,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0.0,326,0.001849665,0.017527555,0.0,0.0,0,1,330,36.3312070694864,1.6383093602586134,0.9848942598187311,36.53097718654434,0.01567789,3.2420105019075e-05,0.0,0.0,0.0,0.0,656,0,1,11,-0.5000000000000004,0.8660254037844384,9.388204470715035,4.394449154672439,9.394878598474861,15.19388835264992,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,16,0.0,0.045138889,0.0,0.0,0,1,16,48.48406862941176,1.085691397833869,0.9411764705882353,48.48406862941176,0.045138889,0.0,0.0,0.0,0.0,0.0,32,0,1,12,-2.4492935982947064e-16,1.0,6.715661125579747,0.0,6.715661125579747,9.487113153960367,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,41,0.007692308,0.018376068,0.0,0.0,0,0,41,10.75510204047619,4.807370184388816,0.9761904761904762,10.75510204047619,0.010683759999999999,0.000141354374884944,0.0,0.0,0.0,0.0,82,0,1,11,-0.5000000000000004,0.8660254037844384,6.115261210604052,0.0,6.115261210604052,9.826675928776467,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0,33,0.0,0.00625,0.0,0.0,0,0,34,18.41666666571429,2.895328208297827,0.9428571428571428,18.723039214705885,0.00625,0.0,0.0,0.0,0.0,0.0,67,0,0,12,-2.4492935982947064e-16,1.0,6.457684987391571,2.1972245773362196,6.470154300792269,9.995010265854013,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0.0,27,0.0,0.021428571,0.0,0.0,0,0,33,30.708946079411763,1.7933090551754007,0.7941176470588235,29.646577382142855,0.021428571,0.0,0.0,0.0,0.0,0.0,60,0,1,12,-2.4492935982947064e-16,1.0,6.722755138022529,5.3706380281276624,6.951871840483717,10.447451124038405,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,10,0.0,0.02,0.0,0.0,0,0,10,22.681818181818183,1.938610662358643,0.9090909090909091,22.681818181818183,0.02,0.0,0.0,0.0,0.0,0.0,20,0,1,12,-2.4492935982947064e-16,1.0,5.523458920524919,0.0,5.523458920524919,7.822444729489319,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0,57,0.003571429,0.0275,0.0,0.0,0,0,58,46.454096050847454,1.2425058389749915,0.9661016949152542,46.36709770689655,0.023928571,9.821429750000001e-05,0.0,0.0,0.0,0.0,115,0,1,11,-0.5000000000000004,0.8660254037844384,7.8974048931122205,3.960813169597578,7.916366878752889,11.97645138839533,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,57,0.008181818,0.017137357,12.360043,0.0,1,1,57,37.36425731034483,1.5356107292967196,0.9827586206896551,37.36425731034483,0.008955538999999998,0.000140214735975026,0.2131041896551724,0.005700793096188679,12.258915377701825,704.5224509999999,114,1,1,11,-0.5000000000000004,0.8660254037844384,7.681618905126331,0.0,7.681618905126331,11.724216934365938,6.558938593607228,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,8,0.025,0.045833333,0.0,0.0,0,0,8,104.83333333333333,0.47832585949177875,0.8888888888888888,104.83333333333333,0.020833332999999996,0.001145833325,0.0,0.0,0.0,0.0,16,0,1,12,-2.4492935982947064e-16,1.0,6.850655686941565,0.0,6.850655686941565,8.929170383139624,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,5,0.0,0.04,0.0,0.0,0,0,5,10.416666666666666,2.4489795918367343,0.8333333333333334,10.416666666666666,0.04,0.0,0.0,0.0,0.0,0.0,10,0,0,11,-0.5000000000000004,0.8660254037844384,4.151039905898646,0.0,4.151039905898646,5.7477993600729755,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0.0,176,0.0,0.005809793,10.59423174,0.0,0,1,182,30.53333993989071,1.9335642861252176,0.9617486338797814,31.10396163276836,0.005809793,0.0,0.05985441661016949,0.0018956857617499758,10.59423174,1864.5847862399999,358,1,1,11,-0.5000000000000004,0.8660254037844384,8.61366655064682,4.421247347827163,8.628484303888035,13.832313022640527,7.531329841234414,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0,0.0,8,0.0,0.0275,0.0,0.0,0,0,17,37.55555555555556,1.3858695652173911,0.4444444444444444,45.27777777777778,0.0275,0.0,0.0,0.0,0.0,0.0,25,0,1,12,-2.4492935982947064e-16,1.0,6.012491914300058,5.596568390349052,6.517671272912275,9.349493433368758,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,28,0.0,0.007142857,0.0,0.0,0,0,28,12.525862068965518,3.9692852923803903,0.9655172413793104,12.525862068965518,0.007142857,0.0,0.0,0.0,0.0,0.0,56,0,1,11,-0.5000000000000004,0.8660254037844384,5.897840445075314,0.0,5.897840445075314,9.227394126542011,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,27,0.015384615,0.03974359,0.0,0.0,0,0,27,21.792559525,2.417218954656393,0.9642857142857143,21.792559525,0.024358975,0.0006114398308678501,0.0,0.0,0.0,0.0,54,0,1,12,-2.4492935982947064e-16,1.0,6.415410603433446,0.0,6.415410603433446,9.709670677064263,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,46.5,26,0.0,0.018487395,18.26940096,0.0,1,1,37,40.46842104473684,1.3894104396149851,0.6842105263157895,50.29012344444445,0.018487395,0.0,0.67664448,0.011872498676606284,18.26940096,475.00442495999994,63,1,0,11,-0.5000000000000004,0.8660254037844384,7.214381767189547,4.901316337099894,7.338758170683183,10.949043590017656,6.165427150322665,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,8,0.0,0.025,0.0,0.0,0,1,8,10.777777777777779,3.057324840764331,0.8888888888888888,10.777777777777779,0.025,0.0,0.0,0.0,0.0,0.0,16,0,1,11,-0.5000000000000004,0.8660254037844384,4.584967478670572,0.0,4.584967478670572,6.655440350367647,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,4,0.0,0.025,0.0,0.0,0,0,4,26.7,1.2403100775193798,0.8,26.7,0.025,0.0,0.0,0.0,0.0,0.0,8,0,0,12,-2.4492935982947064e-16,1.0,4.901564199041894,0.0,4.901564199041894,6.282266746896006,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0,17,0.0,0.03,0.0,0.0,0,0,18,18.714912278947367,2.5987567678041916,0.8947368421052632,18.69907407222222,0.03,0.0,0.0,0.0,0.0,0.0,35,0,1,11,-0.5000000000000004,0.8660254037844384,5.821812393315949,2.995732273553991,5.876567966535337,8.764287616792506,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0.0,188,0.003454411,0.019765654,0.0,0.0,0,0,192,46.61933612435233,1.2718696619343235,0.9740932642487047,45.59805223280423,0.016311243,6.8278692599794e-05,0.0,0.0,0.0,0.0,380,0,1,11,-0.5000000000000004,0.8660254037844384,9.061728045517347,5.941486177301741,9.10481671767864,14.362201533154286,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,15,0.0,0.001923077,57.82473775,0.0,0,1,15,17.60863095,2.633595764245367,0.9375,17.60863095,0.001923077,0.0,3.614046109375,0.20451696722755597,57.82473775,867.37106625,30,1,0,11,-0.5000000000000004,0.8660254037844384,5.644521010484737,0.0,5.644521010484737,8.349264698460452,6.766619118989829,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,1,0.2,0.2,0.0,0.0,1,0,1,0.0,1.0,0.5,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,2,0,1,11,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,14.0,13,0.0,0.0125,0.0,0.0,1,0,17,26.291666666666668,1.9127988748241915,0.7222222222222222,22.035714285714285,0.0125,0.0,0.0,0.0,0.0,0.0,30,0,0,12,-2.4492935982947064e-16,1.0,5.734958092124651,5.022234429939608,6.161734608815124,8.992961423366825,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,5,0.066666667,0.084,0.0,0.0,0,0,5,214.83333333333334,0.2223869532987398,0.8333333333333334,214.83333333333334,0.017333333000000006,0.005600000028,0.0,0.0,0.0,0.0,10,0,1,11,-0.5000000000000004,0.8660254037844384,7.162397497355718,0.0,7.162397497355718,8.771215062375383,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0.0,34,0.0,0.005555556,0.0,0.0,0,0,36,16.93243243243243,3.14639475600874,0.918918918918919,11.7,0.005555556,0.0,0.0,0.0,0.0,0.0,70,0,1,12,-2.4492935982947064e-16,1.0,6.017375928892483,5.384495062789089,6.441743671005939,10.023712049842496,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,0,0.0,34,0.02,0.055166667,0.0,0.0,0,0,39,59.71614583325,0.9556302378028068,0.85,67.10892857142858,0.035166667,0.0011033333400000001,0.0,0.0,0.0,0.0,73,0,1,12,-2.4492935982947064e-16,1.0,7.762090816720991,3.7094987412350395,7.778900447053581,11.442054268032605,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.0,0,0.2,0.2,0.0,0.0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,1,0,1,11,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,0,0.0,27,0.0,0.005069124,0.0,0.0,0,0,31,27.411458334375,1.9847056730576311,0.84375,24.553571428571427,0.005069124,0.0,0.0,0.0,0.0,0.0,58,0,0,12,-2.4492935982947064e-16,1.0,6.53451531816871,5.250526702886513,6.777836401019188,10.210720995269483,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0,1,0.2,0.2,0.0,0.0,0,0,1,0.0,1.0,0.5,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,2,0,1,11,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,0,0.0,18,0.004761905,0.012698413,37.02263046,0.0,0,1,23,47.09722222083334,1.1593391207269488,0.75,33.08333333157895,0.007936508,6.0468636356765e-05,1.948559497894737,0.032724776482991304,36.84633221089938,666.4073482800001,41,1,1,11,-0.5000000000000004,0.8660254037844384,6.445058224865894,6.220093028652761,7.0311521570965985,10.165800533607879,6.503400576565321,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,5,480.125,90,0.013684211,0.027807876,0.0,0.0,0,0,107,24.94235409537037,2.3313457949399314,0.8333333333333334,21.940284714285713,0.014123664999999999,0.00038052884264583596,0.0,0.0,0.0,0.0,197,0,1,11,-0.5000000000000004,0.8660254037844384,7.5996846728407625,5.384877252589299,7.899069710743362,12.571530857134379,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.0,77,0.005128205,0.02648199,0.0,0.0,0,1,79,30.976934862500002,1.86749839708062,0.9625,31.74557421794872,0.021353785,0.00013580507352795,0.0,0.0,0.0,0.0,156,0,1,12,-2.4492935982947064e-16,1.0,7.814865918049626,1.0986122886681098,7.815672970182702,12.184722485911397,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,18,0.033333333,0.061111111,0.0,0.0,1,0,18,11.127192984210527,3.979121890822337,0.9473684210526315,11.127192984210527,0.027777778000000003,0.002037037012962963,0.0,0.0,0.0,0.0,36,0,1,11,-0.5000000000000004,0.8660254037844384,5.35854975474504,0.0,5.35854975474504,8.244465410903892,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0,81,0.003658537,0.018943089,0.0,0.0,1,1,82,35.562918337349394,1.6336167937602049,0.9759036144578314,35.740514902439024,0.015284552,6.9303992000793e-05,0.0,0.0,0.0,0.0,163,0,1,11,-0.5000000000000004,0.8660254037844384,7.983345318409274,3.091042453358316,7.990482810946224,12.396867461837724,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0.0,10,0.0,0.018181818,59.51850423,0.0,0,1,12,25.807692307692307,1.820480404551201,0.7692307692307693,24.363636363636363,0.018181818,0.0,5.410773111818181,0.1768751983060921,59.51850423,595.1850423,22,1,0,12,-2.4492935982947064e-16,1.0,5.594711379601839,4.22683374526818,5.8185981490847825,8.300776960851454,6.3905510925360955,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.0,32,0.0,0.003030303,42.70505393,0.0,0,1,35,129.18981480555556,0.44578100126982356,0.8888888888888888,130.8131313030303,0.003030303,0.0,1.2940925433333332,0.009180263107676563,42.70505393,1366.56172576,67,1,0,12,-2.4492935982947064e-16,1.0,8.370509012136216,5.814130531825066,8.445016686040606,12.000155898685644,7.220784670944738,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,1,0.0,82,0.004938272,0.021957672,0.0,0.0,0,1,83,32.26644917857143,1.7975862114144152,0.9761904761904762,32.65520157831325,0.0170194,0.000108432956822784,0.0,0.0,0.0,0.0,165,0,1,11,-0.5000000000000004,0.8660254037844384,7.905213647774983,0.0,7.905213647774983,12.323689817089646,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,2,34.0,45,0.0,0.011870748,0.0,0.0,1,0,56,54.77582971929825,1.05586589797174,0.7894736842105263,63.150484652173915,0.011870748,0.0,0.0,0.0,0.0,0.0,101,0,1,12,-2.4492935982947064e-16,1.0,7.9745061039241225,5.216564864675778,8.046620534384894,12.071657711063201,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,8,0.0,0.0125,0.0,0.0,0,0,8,47.52777777777778,0.9841107124551512,0.8888888888888888,47.52777777777778,0.0125,0.0,0.0,0.0,0.0,0.0,16,0,0,12,-2.4492935982947064e-16,1.0,6.06087399848015,0.0,6.06087399848015,8.138272638530186,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0,14,0.014285714,0.028571429,68.84905671,0.0,0,1,15,62.62890625,0.8474077561348792,0.875,65.87083333333334,0.014285715,0.000408163263265306,4.589937114,0.06863885023116705,67.86549877667116,963.88679394,29,1,1,12,-2.4492935982947064e-16,1.0,6.896757524772596,2.70805020110221,6.910813099081375,9.617932383287958,6.872010782478123,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,3,0.0,0.066666667,0.0,0.0,0,1,3,107.125,0.368474923234391,0.75,107.125,0.066666667,0.0,0.0,0.0,0.0,0.0,6,0,1,11,-0.5000000000000004,0.8660254037844384,6.06262174142431,0.0,6.06262174142431,7.159680631721799,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0.0,29,0.0,0.005952381,0.0,0.0,0,0,31,98.65520834375,0.5781844179736414,0.90625,99.99055556666667,0.005952381,0.0,0.0,0.0,0.0,0.0,60,0,1,12,-2.4492935982947064e-16,1.0,8.006606428120813,5.064176061024286,8.057683639661718,11.49136435255037,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,2,59.0,19,0.027272727,0.031818182,14.78422174,0.0,0,0,26,65.06944444444444,0.8586171310629515,0.7037037037037037,66.425,0.004545455,0.000867768591322314,0.7392110869999999,0.0084102804465619,14.381015696577514,280.90021306,45,1,1,11,-0.5000000000000004,0.8660254037844384,7.1925582106830745,5.914516005893729,7.471860972190412,10.729410371460276,5.64155315391971,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0.0,48,0.034873188,0.082209406,0.0,0.0,0,0,48,14.109332238775512,3.833063281359194,0.9795918367346939,14.109332238775512,0.047336218,0.002866904070806328,0.0,0.0,0.0,0.0,96,0,1,11,-0.5000000000000004,0.8660254037844384,6.540102122525117,0.0,6.540102122525117,10.409887881882396,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,28,0.0,0.026839827,0.0,0.0,1,0,28,31.463270637931036,1.72762216676154,0.9655172413793104,31.463270637931036,0.026839827,0.0,0.0,0.0,0.0,0.0,56,0,1,11,-0.5000000000000004,0.8660254037844384,6.817212052530227,0.0,6.817212052530227,10.148360335150626,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
